Atomtypes,Cuttoff,Ncliques,Distance,Median(Score),AND,BGC,NAD,PO4,GLC,FMN,EST,ATP,HEM,AMP,FAD,Mean
CA_ACC_DON,1.5,5,6,Srel,0.731505102041,0.544458762887,0.621113445378,0.847738486842,0.595663265306,0.625664893617,0.759020618557,0.568872987478,0.566277472527,0.572619047619,0.58287037037,0.637800404784
CA_ACC_DON,1.5,5,6,Tanimoto,0.731505102041,0.544458762887,0.621113445378,0.847738486842,0.595663265306,0.625664893617,0.759020618557,0.568872987478,0.566277472527,0.572619047619,0.58287037037,0.637800404784
CA_ACC_DON_GRE,3.5,5,6,GO,0.941964285714,0.611469072165,0.580882352941,0.539185855263,0.500637755102,0.551329787234,0.708762886598,0.517050536673,0.525927197802,0.561904761905,0.407407407407,0.586047445346
CA_GRE,1.5,5,6,aaScore08,0.68112244898,0.550257731959,0.59768907563,0.216858552632,0.554209183673,0.523271276596,0.827319587629,0.555400268336,0.465315934066,0.744990079365,0.718595679012,0.585002710716
ACC_DON,1.5,5,6,GO,0.783163265306,0.766108247423,0.555777310924,0.513692434211,0.467474489796,0.632978723404,0.561211340206,0.558530858676,0.550309065934,0.538442460317,0.504320987654,0.584728107623
CA_GRE,1.5,5,6,aaScore05,0.696428571429,0.564432989691,0.588655462185,0.217680921053,0.545280612245,0.522473404255,0.792525773196,0.558978085868,0.491071428571,0.736061507937,0.717206790123,0.584617776959
ACC_DON,3,5,6,GO,0.53443877551,0.693943298969,0.584663865546,0.506496710526,0.823979591837,0.576462765957,0.585695876289,0.568481663685,0.419471153846,0.598263888889,0.519212962963,0.582828232183
ACC_DON,3.5,5,6,GO,0.533801020408,0.573453608247,0.593277310924,0.544819078947,0.796556122449,0.601063829787,0.572809278351,0.53387745975,0.512877747253,0.56056547619,0.539814814815,0.578446886102
CA_ACC_DON_GRE,3,5,6,GO,0.869897959184,0.702963917526,0.566491596639,0.544819078947,0.40306122449,0.501063829787,0.614690721649,0.552661001789,0.474759615385,0.577331349206,0.508719135802,0.574223584582
ACC_DON,2,5,6,GO,0.863520408163,0.717139175258,0.595168067227,0.509991776316,0.345025510204,0.477260638298,0.63337628866,0.526330500894,0.520604395604,0.559871031746,0.555555555556,0.573076667993
CA_ACC_DON_GRE,2.5,5,6,GO,0.920918367347,0.655927835052,0.543277310924,0.539638157895,0.578443877551,0.466489361702,0.588917525773,0.515373434705,0.470123626374,0.5875,0.431867283951,0.572588798298
CA_ACC_DON_GRE,2,5,6,GO,0.901147959184,0.721649484536,0.555882352941,0.556003289474,0.44068877551,0.508510638298,0.521907216495,0.531138193202,0.464800824176,0.587946428571,0.495601851852,0.571388819476
CA_ACC_DON_GRE,1.5,5,6,aaScore08,0.44387755102,0.340206185567,0.563130252101,0.429111842105,0.766581632653,0.52420212766,0.798969072165,0.550033542039,0.509271978022,0.68318452381,0.653395061728,0.569269433534
CA_ACC_DON_GRE,2.5,5,6,aaScore08,0.585459183673,0.494845360825,0.535399159664,0.354975328947,0.559948979592,0.546276595745,0.73324742268,0.55523255814,0.475274725275,0.649553571429,0.712345679012,0.563868960453
CA_ACC_DON,3,5,6,GO,0.762755102041,0.586340206186,0.56481092437,0.528125,0.315051020408,0.675132978723,0.564432989691,0.593135062612,0.478708791209,0.5875,0.516203703704,0.561108707177
CA_ACC_DON,3.5,5,6,GO,0.813137755102,0.742268041237,0.525105042017,0.530139802632,0.343112244898,0.602925531915,0.502577319588,0.576531753131,0.493990384615,0.554216269841,0.487345679012,0.561031802181
CA_GRE,3.5,5,6,GO,0.505739795918,0.737757731959,0.622584033613,0.440995065789,0.766581632653,0.50545212766,0.601159793814,0.487365831843,0.473214285714,0.524900793651,0.484336419753,0.559098864761
CA_GRE,3,5,6,GO,0.642857142857,0.710695876289,0.616701680672,0.442105263158,0.605229591837,0.436569148936,0.67074742268,0.502403846154,0.50206043956,0.502380952381,0.499922839506,0.557424927639
CA_GRE,2,5,6,aaScore08,0.891581632653,0.26675257732,0.596848739496,0.183552631579,0.432397959184,0.437632978723,0.813144329897,0.547573792487,0.429773351648,0.757341269841,0.745216049383,0.554710482928
CA_ACC_DON_GRE,1.5,5,6,GO,0.940051020408,0.779639175258,0.536239495798,0.545148026316,0.638392857143,0.340292553191,0.22293814433,0.520069320215,0.482486263736,0.585416666667,0.489197530864,0.552715550357
CA_GRE,2.5,5,6,GO,0.601403061224,0.645618556701,0.562605042017,0.443256578947,0.632653061224,0.462632978723,0.737113402062,0.517665474061,0.444883241758,0.525843253968,0.494907407407,0.551689278009
CA_ACC_DON_GRE,1.5,5,6,aaScore05,0.283163265306,0.315721649485,0.553256302521,0.419161184211,0.732142857143,0.585505319149,0.850515463918,0.535442754919,0.497596153846,0.635416666667,0.64837962963,0.550572840618
ACC_DON,3.5,5,6,RMSD,0.944515306122,0.625644329897,0.390546218487,0.612911184211,0.551020408163,0.490292553191,0.681701030928,0.424754025045,0.47081043956,0.507142857143,0.333719135802,0.548459771686
CA_GRE,2.5,5,6,aaScore08,0.742346938776,0.26868556701,0.592016806723,0.141077302632,0.519132653061,0.467420212766,0.810567010309,0.541200805009,0.418440934066,0.769494047619,0.72299382716,0.544852373194
ACC_DON,3,5,6,RMSD,0.827806122449,0.705541237113,0.414495798319,0.574342105263,0.422193877551,0.516622340426,0.650773195876,0.444711538462,0.602678571429,0.494593253968,0.335570987654,0.544484457137
CA_ACC_DON,1.5,5,6,GO,0.791454081633,0.434922680412,0.507142857143,0.537376644737,0.511479591837,0.601861702128,0.560567010309,0.529237477639,0.477335164835,0.566765873016,0.452391975309,0.542775914454
CA_GRE,2,5,6,aaScore05,0.886479591837,0.265463917526,0.577731092437,0.180756578947,0.385204081633,0.465824468085,0.757731958763,0.546567531306,0.419127747253,0.738888888889,0.734567901235,0.541667614355
CA_ACC_DON,2.5,5,6,GO,0.855229591837,0.67074742268,0.506722689076,0.540254934211,0.172193877551,0.472606382979,0.586340206186,0.572283094812,0.458447802198,0.586458333333,0.509645061728,0.53917539969
ACC_DON,1.5,5,6,RMSD,0.803571428571,0.643041237113,0.42731092437,0.519654605263,0.544005102041,0.446409574468,0.85631443299,0.434033989267,0.509443681319,0.469494047619,0.274305555556,0.538871325325
CA_ACC_DON_GRE,2.5,5,6,aaScore05,0.408163265306,0.485824742268,0.52006302521,0.364720394737,0.538265306122,0.548936170213,0.703608247423,0.521522808587,0.484031593407,0.624305555556,0.710185185185,0.537238754001
CA_ACC_DON,2,5,6,GO,0.84693877551,0.58118556701,0.537394957983,0.528042763158,0.236607142857,0.659441489362,0.550902061856,0.532423971377,0.422733516484,0.543799603175,0.450385802469,0.53544142284
CA_GRE,2,5,6,GO,0.388392857143,0.515463917526,0.566071428571,0.459745065789,0.829081632653,0.512765957447,0.64368556701,0.505813953488,0.433894230769,0.543551587302,0.491049382716,0.53541050731
CA_ACC_DON_GRE,2,5,6,aaScore08,0.657525510204,0.318298969072,0.570273109244,0.369120065789,0.479591836735,0.524734042553,0.573453608247,0.544555008945,0.461023351648,0.677876984127,0.70424382716,0.534608755793
ACC_DON,2,5,6,RMSD,0.549107142857,0.601159793814,0.421953781513,0.549465460526,0.477678571429,0.479787234043,0.95618556701,0.423803667263,0.597699175824,0.482142857143,0.328240740741,0.533383999288
CA_GRE,3,5,6,aaScore08,0.622448979592,0.416881443299,0.591071428571,0.116324013158,0.563775510204,0.548138297872,0.615979381443,0.519622093023,0.420501373626,0.72693452381,0.687885802469,0.529960258824
CA_ACC_DON_GRE,3,5,6,aaScore08,0.899234693878,0.377577319588,0.551260504202,0.317557565789,0.25,0.612367021277,0.588917525773,0.459861359571,0.472699175824,0.592261904762,0.663888888889,0.525965996323
CA_ACC_DON_GRE,3.5,5,6,aaScore08,0.729591836735,0.336340206186,0.529411764706,0.29453125,0.508928571429,0.540957446809,0.518041237113,0.497652057245,0.557005494505,0.567410714286,0.698225308642,0.525281444332
CA_ACC_DON,3.5,5,6,RMSD,0.640943877551,0.262242268041,0.44474789916,0.634333881579,0.783163265306,0.550664893617,0.634020618557,0.471433363148,0.487293956044,0.479464285714,0.378163580247,0.524224717179
ACC_DON,2.5,5,6,GO,0.530612244898,0.748711340206,0.536134453782,0.514391447368,0.239795918367,0.483510638298,0.574097938144,0.534939624329,0.498798076923,0.539781746032,0.555864197531,0.523330693262
CA,3.5,5,6,SrelScore08,0.260204081633,0.466494845361,0.757773109244,0.494078947368,0.343112244898,0.700664893617,0.227448453608,0.557636404293,0.527815934066,0.638839285714,0.770910493827,0.52227079033
CA,3.5,5,6,Srel,0.260204081633,0.466494845361,0.755357142857,0.493914473684,0.343112244898,0.710771276596,0.224226804124,0.552493291592,0.51614010989,0.634275793651,0.775694444444,0.521153137157
CA,3.5,5,6,Tanimoto,0.260204081633,0.466494845361,0.755357142857,0.493914473684,0.343112244898,0.710771276596,0.224226804124,0.552493291592,0.51614010989,0.634275793651,0.775694444444,0.521153137157
CA_GRE,3.5,5,6,aaScore08,0.661989795918,0.443298969072,0.563130252101,0.122327302632,0.344387755102,0.555585106383,0.676546391753,0.485465116279,0.445054945055,0.683234126984,0.749614197531,0.520966723528
CA_GRE,2.5,5,6,aaScore05,0.684948979592,0.257731958763,0.558613445378,0.135444078947,0.514668367347,0.474335106383,0.692010309278,0.540138640429,0.435096153846,0.728273809524,0.699691358025,0.520086564319
ACC_DON,1.5,5,6,SOScore05,0.625,0.70425257732,0.39275210084,0.647779605263,0.675382653061,0.536569148936,0.500644329897,0.415585867621,0.507211538462,0.461359126984,0.230709876543,0.517931529539
CA,3.5,5,6,SrelScore05,0.260204081633,0.466494845361,0.737079831933,0.482565789474,0.343112244898,0.670212765957,0.271907216495,0.547797406082,0.532108516484,0.640724206349,0.730941358025,0.516649842063
CA_GRE,3,5,6,aaScore05,0.577806122449,0.324097938144,0.546953781513,0.115254934211,0.557397959184,0.567021276596,0.632087628866,0.528454830054,0.424793956044,0.713392857143,0.688348765432,0.515964549967
ACC_DON,2.5,5,6,RMSD,0.480867346939,0.612113402062,0.401155462185,0.532565789474,0.695153061224,0.392154255319,0.701675257732,0.459302325581,0.53021978022,0.506597222222,0.349305555556,0.51464631441
CA_ACC_DON,2,5,6,aaScore08,0.139030612245,0.634664948454,0.576470588235,0.418544407895,0.549744897959,0.548005319149,0.526417525773,0.535275044723,0.401785714286,0.575992063492,0.750848765432,0.514252717058
CA_ACC_DON,1.5,5,6,aaScore08,0.130102040816,0.559278350515,0.574369747899,0.434457236842,0.581632653061,0.621409574468,0.545103092784,0.525100626118,0.438873626374,0.558630952381,0.685030864198,0.513998978678
CA,3,5,6,SrelScore08,0.260204081633,0.466494845361,0.737920168067,0.496052631579,0.343112244898,0.659175531915,0.228737113402,0.557748211091,0.532623626374,0.628125,0.730401234568,0.512781335353
CA,3,5,6,Srel,0.260204081633,0.466494845361,0.739075630252,0.496052631579,0.343112244898,0.679255319149,0.224226804124,0.546232110912,0.519230769231,0.624553571429,0.725077160494,0.511228651733
CA,3,5,6,Tanimoto,0.260204081633,0.466494845361,0.739075630252,0.496052631579,0.343112244898,0.679255319149,0.224226804124,0.546232110912,0.519230769231,0.624553571429,0.725077160494,0.511228651733
CA,2.5,5,6,Srel,0.260204081633,0.466494845361,0.708193277311,0.496546052632,0.343112244898,0.681117021277,0.231958762887,0.518112701252,0.530906593407,0.641865079365,0.739814814815,0.510756861349
CA,2.5,5,6,Tanimoto,0.260204081633,0.466494845361,0.708193277311,0.496546052632,0.343112244898,0.681117021277,0.231958762887,0.518112701252,0.530906593407,0.641865079365,0.739814814815,0.510756861349
CA,2.5,5,6,SrelScore08,0.260204081633,0.466494845361,0.69737394958,0.495559210526,0.343112244898,0.659840425532,0.242912371134,0.535330948122,0.532623626374,0.649603174603,0.73487654321,0.51072103827
CA,3,5,6,SrelScore05,0.260204081633,0.466494845361,0.710819327731,0.486101973684,0.343112244898,0.620079787234,0.289948453608,0.552940518784,0.524381868132,0.645436507937,0.715354938272,0.510443140661
CA_ACC_DON_GRE,2,5,6,aaScore05,0.468112244898,0.300257731959,0.555987394958,0.363322368421,0.473214285714,0.503324468085,0.614046391753,0.535498658318,0.491758241758,0.624751984127,0.68387345679,0.510377020617
CA,2,5,6,Srel,0.260204081633,0.466494845361,0.654831932773,0.497286184211,0.343112244898,0.662234042553,0.255798969072,0.545673076923,0.576923076923,0.62371031746,0.722685185185,0.509904905181
CA,2,5,6,Tanimoto,0.260204081633,0.466494845361,0.654831932773,0.497286184211,0.343112244898,0.662234042553,0.255798969072,0.545673076923,0.576923076923,0.62371031746,0.722685185185,0.509904905181
CA_ACC_DON,2,5,6,aaScore05,0.109693877551,0.644329896907,0.538235294118,0.410814144737,0.652423469388,0.476196808511,0.519329896907,0.524877012522,0.437328296703,0.540823412698,0.752932098765,0.509725837164
CA,2,5,6,SrelScore08,0.260204081633,0.466494845361,0.649369747899,0.495641447368,0.343112244898,0.654255319149,0.284149484536,0.544722719141,0.571771978022,0.619841269841,0.713657407407,0.509383685932
CA,2.5,5,6,SrelScore05,0.260204081633,0.466494845361,0.668907563025,0.481743421053,0.343112244898,0.623936170213,0.317010309278,0.54321332737,0.532967032967,0.655902777778,0.706790123457,0.509116536094
CA_ACC_DON_GRE,3,5,6,aaScore05,0.785714285714,0.349871134021,0.520798319328,0.316981907895,0.307397959184,0.532313829787,0.592783505155,0.447338998211,0.495535714286,0.550545634921,0.645138888889,0.504038197944
CA_ACC_DON,3,5,6,RMSD,0.880102040816,0.475515463918,0.43518907563,0.595476973684,0.25,0.427659574468,0.621134020619,0.481887298748,0.595467032967,0.438095238095,0.342206790123,0.503884864461
CA_ACC_DON,1.5,5,6,aaScore05,0.126275510204,0.525773195876,0.565651260504,0.430674342105,0.586734693878,0.573537234043,0.551546391753,0.510342128801,0.449519230769,0.539880952381,0.676697530864,0.503330224653
CA,2.5,5,6,GO,0.389030612245,0.481958762887,0.56481092437,0.448519736842,0.411989795918,0.525,0.476159793814,0.525156529517,0.486950549451,0.611805555556,0.610956790123,0.502939913702
CA_ACC_DON,2.5,5,6,RMSD,0.877551020408,0.586984536082,0.405042016807,0.604769736842,0.272321428571,0.467553191489,0.646262886598,0.468694096601,0.508070054945,0.397867063492,0.29575617284,0.502806564061
CA_GRE,3.5,5,6,aaScore05,0.65306122449,0.381443298969,0.525420168067,0.122532894737,0.31887755102,0.537632978723,0.632731958763,0.49793157424,0.459134615385,0.671031746032,0.719367283951,0.501742299489
CA,1.5,5,6,aaScore05,0.260204081633,0.466494845361,0.731302521008,0.383264802632,0.343112244898,0.634840425532,0.228737113402,0.529796511628,0.497767857143,0.620982142857,0.799382716049,0.499625932922
CA_ACC_DON,2.5,5,6,aaScore08,0.13137755102,0.380154639175,0.593907563025,0.387870065789,0.78762755102,0.534042553191,0.359536082474,0.513864042934,0.502232142857,0.590922619048,0.711419753086,0.499359505784
CA,1.5,5,6,GO,0.405612244898,0.484536082474,0.543067226891,0.453618421053,0.423469387755,0.602127659574,0.484536082474,0.531473613596,0.453296703297,0.565277777778,0.543132716049,0.499104355985
CA,2,5,6,SrelScore05,0.260204081633,0.466494845361,0.639075630252,0.487335526316,0.343112244898,0.622872340426,0.342139175258,0.544107781753,0.508928571429,0.602728174603,0.672453703704,0.499041097785
CA_ACC_DON,2.5,5,6,aaScore05,0.126275510204,0.367268041237,0.576365546218,0.380016447368,0.879464285714,0.549734042553,0.389175257732,0.481943202147,0.51407967033,0.546875,0.677854938272,0.49900472198
CA,1.5,5,6,aaScore08,0.260204081633,0.466494845361,0.726470588235,0.38515625,0.343112244898,0.636968085106,0.232603092784,0.527783989267,0.495364010989,0.624801587302,0.789969135802,0.498993446489
CA,2,5,6,aaScore05,0.260204081633,0.466494845361,0.694117647059,0.369449013158,0.343112244898,0.650531914894,0.225515463918,0.537063953488,0.493646978022,0.656001984127,0.782407407407,0.498049593997
CA,3.5,5,6,GO,0.372448979592,0.481958762887,0.603046218487,0.449095394737,0.391581632653,0.586170212766,0.467783505155,0.488763416816,0.480769230769,0.603472222222,0.55200617284,0.497917795357
CA,2,5,6,aaScore08,0.260204081633,0.466494845361,0.694537815126,0.372779605263,0.343112244898,0.628191489362,0.226804123711,0.533933363148,0.5,0.660069444444,0.784490740741,0.497328886699
CA,2,5,6,GO,0.399234693878,0.481958762887,0.588235294118,0.460197368421,0.40943877551,0.482180851064,0.492268041237,0.539132379249,0.447802197802,0.580952380952,0.564197530864,0.495054388726
CA,3,5,6,GO,0.372448979592,0.481958762887,0.564705882353,0.449095394737,0.401785714286,0.523005319149,0.477448453608,0.482558139535,0.5,0.602380952381,0.566820987654,0.492928053289
CA,3.5,5,6,aaScore08,0.260204081633,0.466494845361,0.746218487395,0.336060855263,0.343112244898,0.683244680851,0.217139175258,0.53074686941,0.45415521978,0.611011904762,0.752854938272,0.491022118444
CA,1.5,5,6,Srel,0.260204081633,0.466494845361,0.65,0.497615131579,0.343112244898,0.647340425532,0.292525773196,0.541256708408,0.54842032967,0.568948412698,0.585030864198,0.490995347016
CA,1.5,5,6,Tanimoto,0.260204081633,0.466494845361,0.65,0.497615131579,0.343112244898,0.647340425532,0.292525773196,0.541256708408,0.54842032967,0.568948412698,0.585030864198,0.490995347016
CA,2.5,5,6,aaScore08,0.260204081633,0.466494845361,0.714705882353,0.347532894737,0.343112244898,0.604521276596,0.218427835052,0.522976296959,0.472012362637,0.637748015873,0.803858024691,0.490144887344
CA,1.5,5,6,SrelScore08,0.260204081633,0.466494845361,0.628151260504,0.492927631579,0.343112244898,0.649468085106,0.316365979381,0.538293828265,0.537087912088,0.573263888889,0.583950617284,0.489938215908
CA_ACC_DON,2,5,6,RMSD,0.860969387755,0.382731958763,0.410399159664,0.567722039474,0.494260204082,0.448670212766,0.465206185567,0.463830500894,0.606112637363,0.421279761905,0.260956790123,0.489285348941
CA_ACC_DON_GRE,3.5,5,6,aaScore05,0.488520408163,0.354381443299,0.500420168067,0.306784539474,0.519132653061,0.525,0.421391752577,0.500055903399,0.527300824176,0.538640873016,0.697839506173,0.489042551946
CA_GRE,1.5,5,6,GO,0.43431122449,0.455541237113,0.526365546218,0.443256578947,0.548469387755,0.542021276596,0.484536082474,0.470091681574,0.450206043956,0.542906746032,0.472608024691,0.488210348168
CA,3.5,5,6,aaScore05,0.260204081633,0.466494845361,0.726680672269,0.333881578947,0.343112244898,0.667686170213,0.217139175258,0.545505366726,0.465487637363,0.598115079365,0.73950617284,0.487619365897
CA,1.5,5,6,SrelScore05,0.260204081633,0.466494845361,0.607983193277,0.484375,0.343112244898,0.645744680851,0.358891752577,0.53751118068,0.508928571429,0.57003968254,0.573148148148,0.486948489218
CA,2.5,5,6,aaScore05,0.260204081633,0.466494845361,0.711554621849,0.345476973684,0.343112244898,0.611436170213,0.218427835052,0.519510286225,0.455528846154,0.61681547619,0.791589506173,0.485468262494
CA_ACC_DON,3,5,6,aaScore08,0.128826530612,0.503865979381,0.542016806723,0.373889802632,0.779336734694,0.534574468085,0.375,0.492117620751,0.396806318681,0.545882936508,0.662191358025,0.484955323281
ACC_DON,2.5,5,6,SOScore05,0.405612244898,0.783505154639,0.390651260504,0.650246710526,0.679209183673,0.519015957447,0.30412371134,0.42760509839,0.486778846154,0.447619047619,0.238811728395,0.484834449417
CA_ACC_DON,1.5,5,6,RMSD,0.878826530612,0.439432989691,0.415021008403,0.538774671053,0.4375,0.365425531915,0.450386597938,0.475793828265,0.568681318681,0.432291666667,0.321450617284,0.483962250955
CA,3,5,6,aaScore08,0.260204081633,0.466494845361,0.728151260504,0.338445723684,0.343112244898,0.637765957447,0.217139175258,0.53851744186,0.438186813187,0.612053571429,0.742206790123,0.483843445944
ACC_DON,3,5,6,SOScore05,0.260841836735,0.701030927835,0.407983193277,0.651110197368,0.893494897959,0.484840425532,0.344072164948,0.399429785331,0.433207417582,0.462648809524,0.275848765432,0.483137129229
ACC_DON,1.5,5,6,SOScore08,0.487244897959,0.626932989691,0.369012605042,0.633223684211,0.688137755102,0.501063829787,0.453608247423,0.391771019678,0.497424450549,0.449751984127,0.211882716049,0.482732198147
ACC_DON,2.5,5,6,aaScore08,0.517219387755,0.341494845361,0.600210084034,0.464432565789,0.335459183673,0.610106382979,0.294458762887,0.531026386404,0.485061813187,0.478869047619,0.647145061728,0.482316683765
CA,3,5,6,aaScore05,0.260204081633,0.466494845361,0.719117647059,0.343133223684,0.343112244898,0.652393617021,0.217139175258,0.540529964222,0.430288461538,0.600545634921,0.72299382716,0.481450247523
ACC_DON,2.5,5,6,SOScore08,0.401785714286,0.748711340206,0.371218487395,0.659950657895,0.744260204082,0.530718085106,0.287371134021,0.417430679785,0.48334478022,0.437450396825,0.208410493827,0.480968361241
ACC_DON,2,5,6,SOScore05,0.528698979592,0.67074742268,0.393592436975,0.666488486842,0.720025510204,0.48164893617,0.236469072165,0.414300089445,0.441792582418,0.467956349206,0.255324074074,0.479731267252
CA_ACC_DON_GRE,1.5,5,6,SOScore05,0.670918367347,0.76675257732,0.375525210084,0.474054276316,0.512755102041,0.423803191489,0.632087628866,0.385006708408,0.395947802198,0.424305555556,0.158487654321,0.474513097631
CA_ACC_DON_GRE,2.5,5,6,SOScore05,0.758928571429,0.710051546392,0.364600840336,0.476809210526,0.390306122449,0.400265957447,0.746778350515,0.372428443649,0.313701923077,0.493650793651,0.178549382716,0.473279194744
CA_ACC_DON,3,5,6,aaScore05,0.125,0.476804123711,0.536029411765,0.363199013158,0.793367346939,0.459175531915,0.398195876289,0.443649373882,0.435611263736,0.508978174603,0.659953703704,0.472723983609
ACC_DON,2.5,5,6,aaScore05,0.492346938776,0.264175257732,0.545168067227,0.443544407895,0.438775510204,0.604920212766,0.291237113402,0.537958407871,0.507383241758,0.472123015873,0.600385802469,0.472547088725
ACC_DON,2.5,5,6,SO,0.377551020408,0.707474226804,0.359453781513,0.658675986842,0.760204081633,0.536170212766,0.278350515464,0.415865384615,0.46668956044,0.431597222222,0.19899691358,0.471911718753
ACC_DON,1.5,5,6,SO,0.406887755102,0.623067010309,0.368697478992,0.624136513158,0.692602040816,0.496409574468,0.440721649485,0.372596153846,0.493131868132,0.441517857143,0.220061728395,0.470893602713
CA_ACC_DON_GRE,3,5,6,SOScore05,0.795280612245,0.689432989691,0.371218487395,0.471340460526,0.22512755102,0.426196808511,0.85631443299,0.359514758497,0.291037087912,0.502380952381,0.191820987654,0.470878648075
CA_ACC_DON,3.5,5,6,aaScore08,0.31887755102,0.716494845361,0.561449579832,0.341282894737,0.241071428571,0.447473404255,0.36662371134,0.518336314848,0.508585164835,0.513442460317,0.635262345679,0.4698999728
CA_ACC_DON_GRE,3.5,5,6,SOScore05,0.841836734694,0.568943298969,0.366071428571,0.440213815789,0.336096938776,0.450265957447,0.831829896907,0.342855545617,0.300480769231,0.480753968254,0.185570987654,0.467719940174
CA_ACC_DON_GRE,3,5,6,RMSD,0.0707908163265,0.61662371134,0.442226890756,0.673478618421,0.77487244898,0.357845744681,0.396907216495,0.537678890877,0.532623626374,0.388541666667,0.330632716049,0.465656576997
CA_ACC_DON,3,5,6,SOScore05,0.0765306122449,0.584407216495,0.397584033613,0.565254934211,0.899234693878,0.550265957447,0.411082474227,0.451699463327,0.443681318681,0.484226190476,0.250925925926,0.464990256411
CA_GRE,3.5,5,6,RMSD,0.364158163265,0.561855670103,0.451365546218,0.505139802632,0.685586734694,0.458510638298,0.342139175258,0.552940518784,0.584649725275,0.340674603175,0.257638888889,0.464059951508
ACC_DON,2,5,6,aaScore08,0.411352040816,0.407216494845,0.558508403361,0.446175986842,0.557397959184,0.518484042553,0.0579896907216,0.578991502683,0.40625,0.502976190476,0.656558641975,0.463809177587
ACC_DON,1.5,5,6,aaScore08,0.207908163265,0.343427835052,0.568382352941,0.479111842105,0.466836734694,0.540558510638,0.147551546392,0.557692307692,0.506696428571,0.525347222222,0.72600308642,0.460865093636
ACC_DON,3,5,6,SOScore08,0.231505102041,0.625,0.38518907563,0.670024671053,0.823341836735,0.478457446809,0.326030927835,0.382938282648,0.431662087912,0.448462301587,0.250617283951,0.459384456018
ACC_DON,2,5,6,SOScore08,0.422831632653,0.682989690722,0.361869747899,0.657894736842,0.763392857143,0.478324468085,0.164948453608,0.394901610018,0.43646978022,0.460615079365,0.224382716049,0.458965524782
CA_ACC_DON_GRE,2.5,5,6,SOScore08,0.704081632653,0.667525773196,0.342331932773,0.460690789474,0.38137755102,0.40704787234,0.746134020619,0.363427996422,0.302197802198,0.481845238095,0.186111111111,0.458433792718
CA_ACC_DON_GRE,3.5,5,6,RMSD,0.171556122449,0.66043814433,0.455357142857,0.688527960526,0.485331632653,0.449468085106,0.458118556701,0.507770572451,0.430460164835,0.421577380952,0.310030864198,0.458057875187
CA_ACC_DON_GRE,3,5,6,SOScore08,0.74681122449,0.658505154639,0.359033613445,0.448396381579,0.228954081633,0.40664893617,0.864046391753,0.346992397138,0.294642857143,0.49181547619,0.18387345679,0.457247270088
CA_ACC_DON,2.5,5,6,SOScore05,0.179846938776,0.574742268041,0.409558823529,0.569037828947,0.726403061224,0.500930851064,0.492268041237,0.448289355993,0.388907967033,0.485962301587,0.250231481481,0.456925356265
CA_ACC_DON_GRE,2,5,6,RMSD,0.275510204082,0.676546391753,0.415966386555,0.619284539474,0.52487244898,0.485239361702,0.417525773196,0.455277280859,0.543612637363,0.308283730159,0.300077160494,0.456563264965
CA_ACC_DON_GRE,2,5,6,SOScore05,0.768494897959,0.672680412371,0.360504201681,0.480057565789,0.232780612245,0.445212765957,0.697164948454,0.378242397138,0.34375,0.464037698413,0.171450617284,0.455852374299
CA_ACC_DON,3.5,5,6,SOScore05,0.224489795918,0.624355670103,0.375840336134,0.544325657895,0.74362244898,0.521941489362,0.406572164948,0.410498658318,0.43646978022,0.480654761905,0.242206790123,0.455543413992
CA_ACC_DON_GRE,1.5,5,6,SOScore08,0.538265306122,0.719072164948,0.369432773109,0.455921052632,0.5,0.456382978723,0.673324742268,0.359794275492,0.373626373626,0.403918650794,0.156558641975,0.455117905426
CA_ACC_DON,3.5,5,6,aaScore05,0.242346938776,0.605025773196,0.560084033613,0.338569078947,0.320153061224,0.430186170213,0.364690721649,0.476296958855,0.51665521978,0.489533730159,0.661882716049,0.455038582042
ACC_DON,2,5,6,SO,0.37181122449,0.686211340206,0.347268907563,0.65703125,0.78125,0.47420212766,0.169458762887,0.38908765653,0.434924450549,0.462103174603,0.222067901235,0.454128799611
CA_GRE,3,5,6,RMSD,0.36862244898,0.575386597938,0.433508403361,0.502837171053,0.47193877551,0.490292553191,0.398195876289,0.501621198569,0.609203296703,0.304761904762,0.333796296296,0.453651320241
CA_ACC_DON_GRE,2.5,5,6,SO,0.671556122449,0.639175257732,0.343802521008,0.455345394737,0.384566326531,0.410239361702,0.742268041237,0.351744186047,0.306662087912,0.475793650794,0.187962962963,0.451737810283
ACC_DON,3.5,5,6,SOScore05,0.167091836735,0.537371134021,0.418067226891,0.631907894737,0.869260204082,0.527393617021,0.274484536082,0.405690966011,0.448832417582,0.431597222222,0.256172839506,0.451624535899
CA_ACC_DON_GRE,3.5,5,6,SOScore08,0.769132653061,0.544458762887,0.349264705882,0.412911184211,0.351403061224,0.433776595745,0.83956185567,0.333407871199,0.286401098901,0.465674603175,0.181404320988,0.451581519358
CA_ACC_DON_GRE,3,5,6,SO,0.720025510204,0.644974226804,0.353046218487,0.440707236842,0.230229591837,0.401196808511,0.864690721649,0.338271466905,0.293612637363,0.488938492063,0.185108024691,0.450981903214
ACC_DON,3,5,6,SO,0.177295918367,0.592783505155,0.377521008403,0.671751644737,0.786989795918,0.474867021277,0.330541237113,0.379528175313,0.43853021978,0.444990079365,0.24475308642,0.447231971986
